Code Number,Code Name,Paper Name,URL,Reason
422,Vesicle code,"Iskrzak, J., Zygmunciak, P., Misiewicz-Krzemińska, I., & Puła, B. (2022). Extracellular Vesicles in Multiple Myeloma-Cracking the Code to a Better Understanding of the Disease. Cancers (Basel), 14(22)",https://doi.org/10.3390/cancers14225575,no working OA PDF (paywalled or links unreachable)
423,Viral code,"Di Gioacchino, A., Lecce, I., Greenbaum, B. D., Monasson, R., & Cocco, S. (2025). Deciphering the Code of Viral-Host Adaptation Through Maximum-Entropy Nucleotide Bias Models. Mol Biol Evol, 42(6).",https://doi.org/10.1093/molbev/msaf127,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Todman, J., & Seedhouse, E. (1994). Visual-action code processing by deaf and hearing children. Language and Cognitive Processes, 9(2), 129-141.",https://doi.org/10.1080/01690969408402113,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Chittka, L. (1997). BEE COLOR VISION IS OPTIMAL FOR CODING FLOWER COLOR, BUT FLOWER COLORS ARE NOT OPTIMAL FOR BEING CODED—WHY? Israel Journal of Plant Sciences, 45(2-3), 115-127.",https://doi.org/10.1080/07929978.1997.10676678,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Hancock, P. and N. Krüger (2005). ""Coding of visual information in the brain."" Network 16(4): 321-322.",https://www.tandfonline.com/doi/abs/10.1080/09548980500533503,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Durgin, F. H. and K. Gigone (2007). ""Enhanced optic flow speed discrimination while walking: contextual tuning of visual coding."" Perception 36(10): 1465-1475.",https://journals.sagepub.com/doi/10.1068/p5845?url_ver=Z39.88-2003,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Ostwald, D., J. M. Lam, S. Li and Z. Kourtzi (2008). ""Neural coding of global form in the human visual cortex."" J Neurophysiol 99(5): 2456-2469.",https://journals.physiology.org/doi/full/10.1152/jn.01307.2007,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Willmore, B. D., J. A. Mazer and J. L. Gallant (2011). ""Sparse coding in striate and extrastriate visual cortex."" J Neurophysiol 105(6): 2907-2919.",https://journals.physiology.org/doi/full/10.1152/jn.00594.2010,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Henry, L. A., D. Messer, S. Luger-Klein and L. Crane (2012). ""Phonological, visual, and semantic coding strategies and children's short-term picture memory span."" Q J Exp Psychol (Hove) 65(10): 2033-2053.",https://journals.sagepub.com/doi/10.1080/17470218.2012.672997,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Ramirez-Villegas, J. F. and D. F. Ramirez-Moreno (2013). ""Color coding in the cortex: a modified approach to bottom-up visual attention."" Biol Cybern 107(1): 39-47.",https://link.springer.com/article/10.1007/s00422-012-0522-6,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Fiscella, M., F. Franke, K. Farrow, J. Müller, B. Roska, R. A. da Silveira and A. Hierlemann (2015). ""Visual coding with a population of direction-selective neurons."" J Neurophysiol 114(4): 2485-2499.",https://journals.physiology.org/doi/full/10.1152/jn.00919.2014,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Poirot, J., P. De Luna and G. Rainer (2016). ""Neural coding of image structure and contrast polarity of Cartesian, hyperbolic, and polar gratings in the primary and secondary visual cortex of the tree shrew."" J Neurophysiol 115(4): 2000-2013.",https://journals.physiology.org/doi/full/10.1152/jn.01000.2015,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Bonner, M. F. and R. A. Epstein (2017). ""Coding of navigational affordances in the human visual system."" Proc Natl Acad Sci U S A 114(18): 4793-4798.",https://www.pnas.org/doi/10.1073/pnas.1618228114,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Cowell, R. A., K. R. Leger and J. T. Serences (2017). ""Feature-coding transitions to conjunction-coding with progression through human visual cortex."" J Neurophysiol 118(6): 3194-3214.",https://journals.physiology.org/doi/full/10.1152/jn.00503.2017,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Dai, J. and Y. Wang (2018). ""Contrast coding in the primary visual cortex depends on temporal contexts."" Eur J Neurosci 47(8): 947-958.",https://onlinelibrary.wiley.com/doi/10.1111/ejn.13893,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Sethuramanujam, S., G. B. Awatramani and M. M. Slaughter (2018). ""Cholinergic excitation complements glutamate in coding visual information in retinal ganglion cells."" J Physiol 596(16): 3709- 3724.",https://physoc.onlinelibrary.wiley.com/doi/10.1113/JP275073,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Monaco, S., G. Malfatti, A. Zendron, E. Pellencin and L. Turella (2019). ""Predictive coding of action intentions in dorsal and ventral visual stream is based on visual anticipations, memory-based information and motor preparation."" Brain Struct Funct 224(9): 3291-3308.",https://link.springer.com/article/10.1007/s00429-019-01970-1,no working OA PDF (paywalled or links unreachable)
424,Visual code,"van Laarhoven, T., J. J. Stekelenburg, M. L. Eussen and J. Vroomen (2020). ""Atypical visual-auditory predictive coding in autism spectrum disorder: Electrophysiological evidence from stimulus omissions."" Autism 24(7): 1849-1859.",https://journals.sagepub.com/doi/full/10.1177/1362361320926061,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Hu, F., G. Xu, L. Zhang, H. Wang, J. Liu, Z. Chen and Y. Zhou (2022). ""Chronic bisphenol A exposure triggers visual perception dysfunction through impoverished neuronal coding ability in the primary visual cortex."" Arch Toxicol 96(2): 625-637.",https://link.springer.com/article/10.1007/s00204-021-03192-z,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Allen, A. E., Hahn, J., Richardson, R., Pantiru, A., Mouland, J., Baño-Otalora, B., . . . Lucas, R. J. (2024). Reconfiguration of the visual code and retinal cell type complement in closely related diurnal and nocturnal mice. bioRxiv.",https://doi.org/10.1101/2024.06.14.598659,no working OA PDF (paywalled or links unreachable)
424,Visual code,"Rodgers, J., Hughes, S., Ebrahimi, A. S., Allen, A. E., Storchi, R., Lindner, M., . . . Lucas, R. J. (2025). Enhanced restoration of visual code after targeting ON bipolar cells compared with retinal ganglion cells with optogenetic therapy. Molecular Therapy, 33(3), 1264-1281.",https://doi.org/10.1016/j.ymthe.2025.01.030,no working OA PDF (paywalled or links unreachable)
425,VOC code,"Arimura, G.-i., & Uemura, T. (2025). Cracking the plant VOC sensing code and its practical applications. Trends Plant Sci, 30(1), 105-115.",https://doi.org/10.1016/j.tplants.2024.09.005,no working OA PDF (paywalled or links unreachable)
426,Vocal code,"Juslin, P. N., & Laukka, P. (2003). Communication of emotions in vocal expression and music performance: Different channels, same code? Psychological Bulletin, 129(5), 770–814.",https://doi.org/10.1037/0033-2909.129.5.770,no working OA PDF (paywalled or links unreachable)
428,Wobbling code,"Zolyan, S. (2023). On the minimal elements of the genetic code and their semiotic functions (degeneracy, complementarity, wobbling). Biosystems, 231, 104962.",https://doi.org/10.1016/j.biosystems.2023.104962,no working OA PDF (paywalled or links unreachable)
429,Word code,"Hannagan, T., A. Agrawal, L. Cohen and S. Dehaene (2021). ""Emergence of a compositional neural code for written words: Recycling of a convolutional neural network for reading."" Proc Natl Acad Sci U S A 118(46).",https://www.pnas.org/doi/full/10.1073/pnas.2104779118,no working OA PDF (paywalled or links unreachable)
431,Zinc finger code,"Choo, Y. and A. Klug (1994). ""Toward a code for the interactions of zinc fingers with DNA: selection of randomized fingers displayed on phage."" Proc Natl Acad Sci U S A 91(23): 11163-11167.",https://www.pnas.org/doi/10.1073/pnas.91.23.11163,no working OA PDF (paywalled or links unreachable)
431,Zinc finger code,"Wolfe, S. A., Grant, R. A., Elrod-Erickson, M., & Pabo, C. O. (2001). Beyond the “Recognition Code” Structures of Two Cys2His2 Zinc FingerTATA Box Complexes. Structure, 9(8), 717-723.",https://doi.org/10.1016/S0969-2126(01)00632-3,no working OA PDF (paywalled or links unreachable)
431,Zinc finger code,"Nagaoka, M., Shiraishi, Y., Uno, Y., Nomura, W., & Sugiura, Y. (2002). Interconversion between Serine and Aspartic Acid in the α Helix of the N-Terminal Zinc Finger of Sp1:  Implication for General Recognition Code and for Design of Novel Zinc Finger Peptide Recognizing Complementary Strand. Biochemistry, 41(28), 8819-8825.",https://doi.org/10.1021/bi0256429,no working OA PDF (paywalled or links unreachable)
431,Zinc finger code,"Sera, T., & Uranga, C. (2002). Rational Design of Artificial Zinc-Finger Proteins Using a Nondegenerate Recognition Code Table. Biochemistry, 41(22), 7074-7081.",https://doi.org/10.1021/bi020095c,no working OA PDF (paywalled or links unreachable)
431,Zinc finger code,"Liu, J., & Stormo, G. D. (2008). Context-dependent DNA recognition code for C2H2 zinc-finger transcription factors. Bioinformatics, 24(17), 1850-1857.",https://doi.org/10.1093/bioinformatics/btn331,no working OA PDF (paywalled or links unreachable)
431,Zinc finger code,"Baxley, R. M., Bullard, J. D., Klein, M. W., Fell, A. G., Morales-Rosado, J. A., Duan, T., & Geyer, P. K. (2017). Deciphering the DNA code for the function of the Drosophila polydactyl zinc finger protein Suppressor of Hairy-wing. Nucleic Acids Res, 45(8), 4463-4478.",https://doi.org/10.1093/nar/gkx040,no working OA PDF (paywalled or links unreachable)
431,Zinc finger code,"Zhang, X., Blumenthal, R. M., & Cheng, X. (2024). Updated understanding of the protein–DNA recognition code used by C2H2 zinc finger proteins. Curr Opin Struct Biol, 87, 102836.",https://doi.org/10.1016/j.sbi.2024.102836,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Singer, R. H. (1993). RNA zipcodes for cytoplasmic addresses. Current Biology, 3(10), 719-721.",https://doi.org/10.1016/0960-9822(93)90079-4,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Ross, A. F., Oleynikov, Y., Kislauskis, E. H., Taneja, K. L., & Singer, R. H. (1997). Characterization of a β- Actin mRNA Zipcode-Binding Protein. Mol Cell Biol, 17(4), 2158-2165.",https://doi.org/10.1128/MCB.17.4.2158,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Oleynikov, Y., & Singer, R. H. (1998). RNA localization: different zipcodes, same postman? Trends Cell Biol, 8(10), 381-383.",https://doi.org/10.1016/S0962-8924(98)01348-8,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Hervé, C., Mickleburgh, I., & Hesketh, J. (2004). Zipcodes and postage stamps: mRNA localisation signals and their trans-acting binding proteins. Briefings in Functional Genomics & Proteomics, 3(3), 240-256.",https://doi.org/10.1093/bfgp/3.3.240,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Nielsen, J., Kristensen, M. A., Willemoës, M., Nielsen, F. C., & Christiansen, J. (2004). Sequential dimerization of human zipcode-binding protein IMP1 on RNA: a cooperative mechanism providing RNP stability. Nucleic Acids Res, 32(14), 4368-4376.",https://doi.org/10.1093/nar/gkh754,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Chao, J. A., Patskovsky, Y., Patel, V., Levy, M., Almo, S. C., & Singer, R. H. (2010). ZBP1 recognition of beta-actin zipcode induces RNA looping. Genes Dev, 24(2), 148-158.",https://doi.org/10.1101/gad.1862910,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Liao, G., Ma, X., & Liu, G. (2011). An RNA-zipcode-independent mechanism that localizes Dia1 mRNA to the perinuclear ER through interactions between Dia1 nascent peptide and Rho–GTP. J Cell Sci, 124(4), 589-599.",https://doi.org/10.1242/jcs.072421,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Muslimov, I. A., Patel, M. V., Rose, A., & Tiedge, H. (2011). Spatial code recognition in neuronal RNA targeting: Role of RNA–hnRNP A2 interactions. Journal of Cell Biology, 194(3), 441-457.",https://doi.org/10.1083/jcb.201010027,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Patel, V. L., Mitra, S., Harris, R., Buxbaum, A. R., Lionnet, T., Brenowitz, M., . . . Chao, J. A. (2012). Spatial arrangement of an RNA zipcode identifies mRNAs under post-transcriptional control. Genes Dev, 26(1), 43-53.",https://doi.org/10.1101/gad.177428.111,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Yang, Y., Crofts, A. J., Crofts, N., & Okita, T. W. (2014). Multiple RNA Binding Protein Complexes Interact with the Rice Prolamine RNA Cis-Localization Zipcode Sequences      Plant Physiol, 164(3), 1271-1282.",https://doi.org/10.1104/pp.113.234187,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Kim, H. H., Lee, S. J., Gardiner, A. S., Perrone-Bizzozero, N. I., & Yoo, S. (2015). Different motif requirements for the localization zipcode element of β-actin mRNA binding by HuD and ZBP1. Nucleic Acids Res, 43(15), 7432-7446.",https://doi.org/10.1093/nar/gkv699,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Biswas, J., Nunez, L., Das, S., Yoon, Y. J., Eliscovich, C., & Singer, R. H. (2019). Zipcode Binding Protein 1 (ZBP1; IGF2BP1): A Model for Sequence-Specific RNA Regulation. Cold Spring Harb Symp Quant Biol, 84, 1-10.",https://doi.org/10.1101/sqb.2019.84.039396,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Chaudhuri, A., S. Das and B. Das (2020). ""Localization elements and zip codes in the intracellular transport and localization of messenger RNAs in Saccharomyces cerevisiae."" WIREs RNA 11(4): e1591.",https://wires.onlinelibrary.wiley.com/doi/10.1002/wrna.1591,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Tian, L., Doroshenk, K. A., Zhang, L., Fukuda, M., Washida, H., Kumamaru, T., & Okita, T. (2020). Zipcode RNA-Binding Proteins and Membrane Trafficking Proteins Cooperate to Transport Glutelin mRNAs in Rice Endosperm. Plant Cell, 32(8), 2566-2581.",https://doi.org/10.1105/tpc.20.00111,no working OA PDF (paywalled or links unreachable)
433,Zip code -B (RNA),"Besse, F., & Ramos, A. (2026). Cracking the (zip)code of dynein-dependent RNA localization. Nat Struct Mol Biol, 33(5), 739-741.",https://doi.org/10.1038/s41594-026-01808-5,no working OA PDF (paywalled or links unreachable)
434,Zip code -C (Protein),"Mauro, L. J., & Dixon, J. E. (1994). ""Zip codes"" direct intracellular protein tyrosine phosphatases to the correct cellular ""address"". Trends Biochem Sci, 19(4), 151-155.",https://doi.org/10.1016/0968-0004(94)90274-7,no working OA PDF (paywalled or links unreachable)
434,Zip code -C (Protein),"Renkonen, J., Tynninen, O., Häyry, P., Paavonen, T., & Renkonen, R. (2002). Glycosylation Might Provide Endothelial Zip Codes for Organ-Specific Leukocyte Traffic into Inflammatory Sites. The American Journal of Pathology, 161(2), 543-550.",https://doi.org/10.1016/S0002-9440(10)64210-1,no working OA PDF (paywalled or links unreachable)
434,Zip code -C (Protein),"Conley, M. P., M. K. Jang, J. A. DeGiorgis and E. L. Bearer (2004). ""Anterograde Transport of Peptide- Conjugated Fluorescent Beads in the Squid Giant Axon Identifies a Zip-Code for the Synapse."" Biol Bull 207(2): 164.",https://www.journals.uchicago.edu/doi/10.1086/BBLv207n2p164a,no working OA PDF (paywalled or links unreachable)
434,Zip code -C (Protein),"Satpute-Krishnan, P., J. A. DeGiorgis, M. P. Conley, M. Jang and E. L. Bearer (2006). ""A peptide zipcode sufficient for anterograde transport within amyloid precursor protein."" Proc Natl Acad Sci U S A 103(44): 16532-16537.",https://www.pnas.org/doi/abs/10.1073/pnas.0607527103,no working OA PDF (paywalled or links unreachable)
434,Zip code -C (Protein),"Sixt, M., Bauer, M., Lämmermann, T., & Fässler, R. (2006). β1 integrins: zip codes and signaling relay for blood cells. Curr Opin Cell Biol, 18(5), 482-490.",https://doi.org/10.1016/j.ceb.2006.08.007,no working OA PDF (paywalled or links unreachable)
